instance_id;x;y
nauty-8_329;-0.06933;-0.02746
nauty-8_330;-0.02371;-0.07103
nauty-8_331;0.09031;0.10939
nauty-8_332;0.02103;0.1579
nauty-8_333;0.00257;-0.12436
nauty-8_334;0.07066;0.04811
nauty-8_335;0.1145;-0.07759
nauty-8_336;-0.10846;0.07407
nauty-8_337;0.03974;-0.06075
nauty-8_338;-0.03536;0.09185
nauty-8_339;0.08089;0.03448
nauty-8_340;0.09761;0.0303
nauty-8_341;0.01852;0.07441
nauty-8_342;0.04976;-0.21291
nauty-8_343;-0.07337;-0.02039
nauty-8_344;0.04588;0.06953
nauty-8_345;0.09451;0.11002
nauty-8_346;0.05919;-0.0796
nauty-8_347;0.09896;0.10809
nauty-8_348;-0.04835;0.04689
nauty-8_349;-0.0305;0.01666
nauty-8_350;0.08941;0.11427
nauty-8_351;0.13347;0.03598
nauty-8_352;-0.00349;-0.07987
nauty-8_353;0.00095;-0.01296
nauty-8_354;-0.01816;0.06888
nauty-8_355;-0.03308;0.10621
nauty-8_356;0.0773;0.03726
nauty-8_357;0.03163;-0.0231
nauty-8_358;-0.00503;-0.03902
nauty-8_359;0.088;0.18488
nauty-8_360;0.03928;0.12872
nauty-8_361;0.07648;-0.01788
nauty-8_362;0.07649;-0.0137
nauty-8_363;-0.02006;0.07791
nauty-8_364;0.03788;0.0793
nauty-8_365;0.05605;-0.06681
nauty-8_366;0.14249;0.17073
nauty-8_367;-0.04142;0.11433
nauty-8_368;-0.01895;0.08891
nauty-8_369;0.04518;0.12932
nauty-8_370;0.06901;-0.00564
nauty-8_371;-0.05856;0.12945
nauty-8_372;-0.03703;-0.04382
nauty-8_373;0.11091;0.06907
nauty-8_374;-0.01256;-0.00448
nauty-8_375;0.01607;0.23432
nauty-8_376;0.11767;0.05876
nauty-8_377;0.10303;0.06274
nauty-8_378;0.03083;-0.01889
nauty-8_379;0.04682;0.064
nauty-8_380;0.08027;0.03184
nauty-8_381;0.14;0.00097
nauty-8_382;0.01228;0.00224
nauty-8_383;0.08735;0.11675
nauty-8_384;0.0198;0.15595
nauty-8_385;0.09545;-0.06742
nauty-8_386;0.09758;0.10181
nauty-8_387;0.08287;-0.09664
nauty-8_388;0.03982;0.06431
nauty-8_389;0.08767;0.11386
nauty-8_390;0.0777;-0.0964
nauty-8_391;-0.06397;0.0715
nauty-8_392;0.08078;-0.08306
nauty-8_393;0.0243;0.21208
