instance_id;x;y
pow2_0;-3.0091;-7.77268
pow2_1;-4.70413;-7.60081
pow2_2;-1.9976;-8.42898
pow2_3;-5.40873;-8.02186
pow2_4;-5.32848;-7.59185
pow2_5;-3.59206;-8.34062
pow2_6;-4.15417;-8.19475
pow2_7;-4.95442;-7.45008
pow2_8;-5.20521;-8.70395
pow2_9;-3.87135;-6.5461
lin_0;0.85888;-7.28877
lin_1;2.54323;-6.54741
lin_2;1.51342;-7.26301
lin_3;0.1983;-7.3777
lin_4;-0.7251;-5.1147
lin_5;1.16651;-7.28373
lin_6;-1.19;-8.2746
lin_7;3.09542;-6.61425
lin_8;4.39378;-5.96778
lin_9;5.73721;-5.1977
log_0;3.31438;-6.67985
log_1;6.92406;-4.41561
log_2;5.36862;-5.22132
log_3;3.69796;-2.29582
log_4;5.71065;-3.98749
log_5;-1.45589;-5.82154
log_6;5.80145;-4.64105
log_7;3.1207;-7.34661
log_8;7.69424;-3.24097
log_9;3.07826;-4.71832
sqrt_0;4.84392;-3.50881
sqrt_1;7.22876;0.93881
sqrt_2;6.8532;1.97502
sqrt_3;-4.26832;0.2931
sqrt_4;6.56288;-3.3788
sqrt_5;4.24237;-6.53513
sqrt_6;-3.56606;2.71442
sqrt_7;7.18745;-1.6499
sqrt_8;-1.15943;-6.36877
sqrt_9;4.04426;-5.02045
rand_pow_0;-5.36329;-5.35244
rand_pow_1;-5.5323;-6.50313
rand_pow_2;0.52706;-5.66143
rand_pow_3;-2.67389;-8.38699
rand_pow_4;-3.40439;-5.02281
rand_pow_5;-5.84121;-7.69305
rand_pow_6;-3.97362;-9.14305
rand_pow_7;0.98657;-4.44614
rand_pow_8;-5.64022;-8.21741
rand_pow_9;-2.32609;-4.56202
uniform_0;6.53957;2.63004
uniform_1;6.86987;0.25349
uniform_2;-6.94464;4.32173
uniform_3;7.68876;6.36592
uniform_4;8.03142;-0.59632
uniform_5;6.95377;2.7165
uniform_6;-3.83155;7.86621
uniform_7;-7.08826;-0.03321
uniform_8;7.96119;5.4828
uniform_9;-5.8947;7.00886
uniform_10;-5.36874;2.52265
uniform_11;8.71486;3.28835
uniform_12;-7.11568;3.21623
uniform_13;4.73315;-1.31426
uniform_14;-2.4257;8.9142
