instance_id;x;y
Sezon 2018_19Wyniki - N_0_1;-27.04496;-96.93284
Sezon 2018_19Wyniki - N_0_1_2;-25.74793;-91.39512
Sezon 2018_19Wyniki - N_0_1_2_3;-25.96824;-83.92906
Sezon 2018_19Wyniki - S_0;-18.24999;-89.74939
Sezon 2018_19Wyniki - S_0_1;-24.89113;-92.60729
Sezon 2018_19Wyniki - S_0_1_2;-21.76711;-94.2727
Sezon 2018_19Wyniki - S_0_1_2_3;-26.51479;-80.72768
Sezon 2017_18Wyniki - N_0;-23.41514;-93.60576
Sezon 2017_18Wyniki - N_0_1;-26.16316;-91.56509
Sezon 2017_18Wyniki - N_0_1_2;-24.27751;-85.48446
Sezon 2017_18Wyniki - N_0_1_2_3;-23.43799;-84.2066
Sezon 2017_18Wyniki - S_0;-31.15919;-80.6685
Sezon 2017_18Wyniki - S_0_1;-25.38249;-88.27823
Sezon 2017_18Wyniki - S_0_1_2;-21.95917;-92.54453
Sezon 2017_18Wyniki - S_0_1_2_3;-18.05437;-77.94256
ordered_0;148.66957;551.39991
rps_0;-29.21197;-101.85365
o2rps_0;-121.94785;5.85908
o2rps_1;-144.94916;114.2716
o2rps_2;-152.72152;214.51796
o2rps_3;-128.49653;305.51149
o2rps_4;-97.0174;382.965
o2rps_5;-46.62645;445.01367
o2rps_6;-0.80979;491.50186
o2rps_7;62.8696;522.07184
o2rps_8;103.83609;539.97992
rps2o_0;97.88004;-46.88124
rps2o_1;173.38923;27.21025
rps2o_2;234.59163;104.67855
rps2o_3;264.55524;189.54583
rps2o_4;278.64717;272.70406
rps2o_5;263.9226;354.69822
rps2o_6;244.86564;420.79773
rps2o_7;214.51922;475.78131
rps2o_8;186.51799;514.53941
