instance_id;x;y
Sezon 2018_19Wyniki - S_0_1_2_3;5.98441;-8.38751
Sezon 2017_18Wyniki - N_0;7.56487;-21.34015
Sezon 2017_18Wyniki - N_0_1;10.05847;-18.15414
Sezon 2017_18Wyniki - N_0_1_2;5.91476;-13.38902
Sezon 2017_18Wyniki - N_0_1_2_3;4.73621;-12.49543
Sezon 2017_18Wyniki - S_0;9.68557;-6.66539
Sezon 2017_18Wyniki - S_0_1;7.71739;-15.73599
Sezon 2017_18Wyniki - S_0_1_2;5.47604;-20.9088
Sezon 2017_18Wyniki - S_0_1_2_3;-0.4334;-9.49316
ordered_0;-33.22637;54.37251
rps_0;16.45342;-26.5215
o2rps_0;32.00537;-5.59575
o2rps_1;24.88466;14.70755
o2rps_2;24.47628;28.6805
o2rps_3;10.55366;39.96933
o2rps_4;5.87794;48.05955
o2rps_5;-8.13117;51.95398
o2rps_6;-12.2034;55.20318
o2rps_7;-24.26072;54.79364
o2rps_8;-27.20716;55.5371
rps2o_0;32.32583;-9.27015
rps2o_1;-24.63359;-16.55398
rps2o_2;-37.59852;-10.61848
rps2o_3;-41.34554;6.08582
rps2o_4;-46.50568;14.93998
rps2o_5;-43.44822;29.44646
rps2o_6;-43.89893;35.45619
rps2o_7;-38.34456;45.64006
rps2o_8;-37.15763;49.06714
