instance_id;x;y
condorcet_noise_7_4;2.39525;-0.43792
condorcet_noise_5_0;-0.06942;-1.17568
condorcet_noise_5_1;-1.5622;0.16458
condorcet_noise_5_2;-0.30334;-1.23907
condorcet_noise_5_3;-0.77804;-1.29625
condorcet_noise_5_4;0.59725;-0.77617
condorcet_noise_3_0;-2.08156;0.78461
condorcet_noise_3_1;-0.36489;-0.74848
condorcet_noise_3_2;-1.40037;-0.62133
condorcet_noise_3_3;-1.91602;0.68158
condorcet_noise_3_4;-1.18231;-0.04581
exp_0;4.37383;1.13939
exp_1;3.84194;0.72843
exp_2;4.19121;0.85542
exp_3;4.03973;0.90188
exp_4;4.14586;1.02677
exp_5;4.20541;1.14004
exp_6;3.83442;0.70617
exp_7;4.3085;0.85183
exp_8;4.05527;1.06351
exp_9;3.64792;0.6312
pow2_0;3.73085;0.96117
pow2_1;4.09666;0.8528
pow2_2;2.82257;0.20428
pow2_3;3.72151;0.53671
pow2_4;4.17772;1.18378
pow2_5;4.30239;0.89892
pow2_6;3.76618;0.76981
pow2_7;3.66952;0.44787
pow2_8;3.74877;0.62027
pow2_9;3.68388;0.41059
lin_0;2.76928;-0.01276
lin_1;1.6708;0.22687
lin_2;2.22051;-0.07788
lin_3;1.67311;-0.56902
lin_4;1.9323;-0.61361
lin_5;1.33086;-0.40748
lin_6;2.08892;-0.39676
lin_7;2.68586;-0.09072
lin_8;1.54603;-0.38082
lin_9;1.11496;-0.74286
sqrt_0;-1.1977;-0.59186
sqrt_1;-0.80095;-0.45964
sqrt_2;-1.52948;-0.81592
sqrt_3;-1.34644;-0.37528
sqrt_4;-0.45394;-0.94251
sqrt_5;-0.35164;-0.77858
sqrt_6;-0.24297;-0.97895
sqrt_7;-1.24677;-0.62453
sqrt_8;-1.49693;-0.22354
sqrt_9;-1.05937;-0.59394
log_0;1.39481;-0.26682
log_1;-0.9808;0.07278
log_2;-0.34401;-0.48455
log_3;0.29239;-0.89129
log_4;-0.17909;-0.17038
log_5;1.01374;-0.62632
log_6;-0.50737;0.29711
log_7;1.8054;-0.13231
log_8;0.67212;-0.1578
log_9;-0.12482;-0.702
rand_pow_0;1.7423;0.44638
rand_pow_1;3.25728;0.60608
rand_pow_2;1.58295;-0.79906
rand_pow_3;3.48583;0.24549
